Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,Yes,115,13,3,1,Female,51,3,2,2,Single,5765,17485,5,Y,No,11,3,1,80,0,7,4,1,5,3,0,0
34,Yes,790,24,4,1,Female,40,2,2,2,Single,4599,7815,0,Y,Yes,23,4,3,80,0,16,2,4,15,9,10,10
35,No,660,7,1,4,Male,76,3,1,3,Married,2404,16192,1,Y,No,13,3,1,80,1,1,3,3,1,0,0,0
24,Yes,381,9,3,2,Male,89,3,1,1,Single,3172,16998,2,Y,Yes,11,3,3,80,0,4,2,2,0,0,0,0
24,No,830,13,2,4,Female,78,3,1,2,Married,2033,7103,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
44,No,1193,2,1,2,Male,86,3,3,3,Single,10209,19719,5,Y,Yes,18,3,2,80,0,16,2,2,2,2,2,2
29,No,1246,19,3,3,Male,77,2,2,3,Divorced,8620,23757,1,Y,No,14,3,3,80,2,10,3,3,10,7,0,4
30,No,330,1,3,3,Male,46,3,1,3,Divorced,2064,15428,0,Y,No,21,4,1,80,1,6,3,4,5,3,1,3
55,No,1229,4,4,4,Male,30,3,2,3,Married,4035,16143,0,Y,Yes,16,3,2,80,0,4,2,3,3,2,1,2
33,No,1099,4,4,1,Female,82,2,1,2,Married,3838,8192,8,Y,No,11,3,4,80,0,8,5,3,5,4,0,2
47,No,571,14,3,3,Female,78,3,2,3,Married,4591,24200,3,Y,Yes,17,3,3,80,1,11,4,2,5,4,1,2
28,Yes,289,2,2,3,Male,38,2,1,1,Single,2561,5355,7,Y,No,11,3,3,80,0,8,2,2,0,0,0,0
28,No,1423,1,3,1,Male,72,2,1,3,Divorced,1563,12530,1,Y,No,14,3,4,80,1,1,2,1,1,0,0,0
28,No,467,7,3,3,Male,55,3,2,1,Single,4898,11827,0,Y,No,14,3,4,80,0,5,5,3,4,2,1,3
49,No,271,3,2,3,Female,43,2,2,1,Married,4789,23070,4,Y,No,25,4,1,80,1,10,3,3,3,2,1,2
29,No,410,2,1,4,Female,97,3,1,2,Married,3180,4668,0,Y,No,13,3,3,80,3,4,3,3,3,2,0,2
28,No,1083,29,1,3,Male,96,1,2,2,Married,6549,3173,1,Y,No,14,3,2,80,2,8,2,2,8,6,1,7
33,No,516,8,5,4,Male,69,3,2,3,Single,6388,22049,2,Y,Yes,17,3,1,80,0,14,6,3,0,0,0,0
32,No,495,10,3,3,Male,64,3,3,4,Single,11244,21072,2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0
54,No,1050,11,4,2,Female,87,3,4,4,Divorced,16032,24456,3,Y,No,20,4,1,80,1,26,2,3,14,9,1,12
29,Yes,224,1,4,1,Male,100,2,1,1,Single,2362,7568,6,Y,No,13,3,3,80,0,11,2,1,9,7,0,7
44,No,136,28,3,4,Male,32,3,4,1,Married,16328,22074,3,Y,No,13,3,3,80,1,24,1,4,20,6,14,17
39,No,1089,6,3,2,Female,32,3,3,2,Single,8376,9150,4,Y,No,18,3,4,80,0,9,3,3,2,0,2,2
46,No,228,3,3,3,Female,51,3,4,2,Married,16606,11380,8,Y,No,12,3,4,80,1,23,2,4,13,12,5,1
35,No,1029,16,3,4,Female,91,2,3,2,Single,8606,21195,1,Y,No,19,3,4,80,0,11,3,1,11,8,3,3
23,No,507,20,1,1,Male,97,3,2,3,Single,2272,24812,0,Y,No,14,3,2,80,0,5,2,3,4,3,1,2
40,Yes,676,9,4,4,Male,86,3,1,1,Single,2018,21831,3,Y,No,14,3,2,80,0,15,3,1,5,4,1,0
34,No,971,1,3,4,Male,64,2,3,3,Married,7083,12288,1,Y,Yes,14,3,4,80,0,10,3,3,10,9,8,6
31,Yes,561,3,3,4,Female,33,3,1,3,Single,4084,4156,1,Y,No,12,3,1,80,0,7,2,1,7,2,7,7
50,No,333,22,5,3,Male,88,1,4,4,Single,14411,24450,1,Y,Yes,13,3,4,80,0,32,2,3,32,6,13,9
34,No,1440,7,2,2,Male,55,3,1,3,Married,2308,4944,0,Y,Yes,25,4,2,80,1,12,4,3,11,10,5,7
42,No,1210,2,3,3,Male,68,2,1,2,Married,4841,24052,4,Y,No,14,3,2,80,1,4,3,3,1,0,0,0
37,No,674,13,3,1,Male,47,3,2,4,Married,4285,3031,1,Y,No,17,3,1,80,0,10,2,3,10,8,3,7
29,No,441,8,1,3,Female,39,1,2,1,Married,9715,7288,3,Y,No,13,3,3,80,1,9,3,3,7,7,0,7
33,No,575,25,3,4,Male,44,2,2,2,Single,4320,24152,1,Y,No,13,3,4,80,0,5,2,3,5,3,0,2
45,No,950,28,3,4,Male,97,3,1,4,Married,2132,4585,4,Y,No,20,4,4,80,1,8,3,3,5,4,0,3
42,No,288,2,3,4,Male,40,3,3,4,Married,10124,18611,2,Y,Yes,14,3,3,80,1,24,3,1,20,8,13,9
40,No,1342,9,2,1,Male,47,3,2,1,Married,5473,19345,0,Y,No,12,3,4,80,0,9,5,4,8,4,7,1
33,No,589,28,4,2,Male,79,3,2,3,Married,5207,22949,1,Y,Yes,12,3,2,80,1,15,3,3,15,14,5,7
40,No,898,6,2,3,Male,38,3,4,4,Single,16437,17381,1,Y,Yes,21,4,4,80,0,21,2,3,21,7,7,7
24,No,350,21,2,3,Male,57,2,1,1,Divorced,2296,10036,0,Y,No,14,3,2,80,3,2,3,3,1,1,0,0
40,No,1142,8,2,4,Male,72,3,2,4,Divorced,4069,8841,3,Y,Yes,18,3,3,80,0,8,2,3,2,2,2,2
45,No,538,1,4,1,Male,66,3,3,2,Divorced,7441,20933,1,Y,No,12,3,1,80,3,10,4,3,10,8,7,7
35,No,1402,28,4,2,Female,98,2,1,3,Married,2430,26204,0,Y,No,23,4,1,80,2,6,5,3,5,3,4,2
32,No,824,5,2,4,Female,67,2,2,2,Married,5878,15624,3,Y,No,12,3,1,80,1,12,2,3,7,1,2,5
36,No,1157,2,4,3,Male,70,3,1,4,Single,2644,17001,3,Y,Yes,21,4,4,80,0,7,3,2,3,2,1,2
48,No,492,16,4,3,Female,96,3,2,3,Divorced,6439,13693,8,Y,No,14,3,3,80,1,18,2,3,8,7,7,7
29,No,598,9,3,3,Male,91,4,1,3,Married,2451,22376,6,Y,No,18,3,1,80,2,5,2,2,1,0,0,0
33,No,1242,8,4,1,Male,46,3,2,1,Married,6392,10589,2,Y,No,13,3,4,80,1,8,6,1,2,2,2,2
30,Yes,740,1,3,2,Male,64,2,2,1,Married,9714,5323,1,Y,No,11,3,4,80,1,10,4,3,10,8,6,7
38,No,888,10,4,3,Male,71,3,2,3,Married,6077,14814,3,Y,No,11,3,3,80,0,10,2,3,6,3,1,2
35,No,992,1,3,4,Male,68,2,1,1,Single,2450,21731,1,Y,No,19,3,2,80,0,3,3,3,3,0,1,2
30,No,1288,29,4,3,Male,33,3,3,2,Married,9250,17799,3,Y,No,12,3,2,80,1,9,3,3,4,2,1,3
35,Yes,104,2,3,1,Female,69,3,1,1,Divorced,2074,26619,1,Y,Yes,12,3,4,80,1,1,2,3,1,0,0,0
53,Yes,607,2,5,3,Female,78,2,3,4,Married,10169,14618,0,Y,No,16,3,2,80,1,34,4,3,33,7,1,9
38,Yes,903,2,3,3,Male,81,3,2,2,Married,4855,7653,4,Y,No,11,3,1,80,2,7,2,3,5,2,1,4
32,No,1200,1,4,4,Male,62,3,2,1,Married,4087,25174,4,Y,No,14,3,2,80,1,9,3,2,6,5,1,2
48,No,1108,15,4,3,Female,65,3,1,1,Married,2367,16530,8,Y,No,12,3,4,80,1,10,3,2,8,2,7,6
34,No,479,7,4,1,Male,35,3,1,4,Single,2972,22061,1,Y,No,13,3,3,80,0,1,4,1,1,0,0,0
55,No,685,26,5,3,Male,60,2,5,4,Married,19586,23037,1,Y,No,21,4,3,80,1,36,3,3,36,6,2,13
34,No,1351,1,4,2,Male,45,3,2,4,Married,5484,13008,9,Y,No,17,3,2,80,1,9,3,2,2,2,2,1
26,No,474,3,3,1,Female,89,3,1,4,Married,2061,11133,1,Y,No,21,4,1,80,0,1,5,3,1,0,0,0
38,No,1245,14,3,3,Male,80,3,2,2,Married,9924,12355,0,Y,No,11,3,4,80,1,10,3,3,9,8,7,7
38,No,437,16,3,2,Female,90,3,2,2,Single,4198,16379,2,Y,No,12,3,2,80,0,8,5,4,3,2,1,2
36,No,884,1,4,2,Female,73,3,2,3,Single,6815,21447,6,Y,No,13,3,1,80,0,15,5,3,1,0,0,0
29,No,1370,3,1,2,Male,87,3,1,1,Single,4723,16213,1,Y,Yes,18,3,4,80,0,10,3,3,10,9,1,5
35,No,670,10,4,1,Female,51,3,2,3,Single,6142,4223,3,Y,Yes,16,3,3,80,0,10,4,3,5,2,0,4
39,No,1462,6,3,4,Male,38,4,3,3,Married,8237,4658,2,Y,No,11,3,1,80,1,11,3,3,7,6,7,6
29,No,995,2,1,1,Male,87,3,2,4,Divorced,8853,24483,1,Y,No,19,3,4,80,1,6,0,4,6,4,1,3
50,No,264,9,3,3,Male,59,3,5,3,Married,19331,19519,4,Y,Yes,16,3,3,80,1,27,2,3,1,0,0,0
23,No,977,10,3,4,Male,45,4,1,3,Married,2073,12826,2,Y,No,16,3,4,80,1,4,2,3,2,2,2,2
36,No,1302,6,4,1,Male,80,4,2,1,Married,5562,19711,3,Y,Yes,13,3,4,80,1,9,3,3,3,2,0,2
42,No,1059,9,2,4,Male,93,2,5,4,Single,19613,26362,8,Y,No,22,4,4,80,0,24,2,3,1,0,0,1
35,No,750,28,3,2,Male,46,4,2,3,Married,3407,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8
34,No,653,10,4,4,Male,92,2,2,3,Married,5063,15332,1,Y,No,14,3,2,80,1,8,3,2,8,2,7,7
40,No,118,14,2,4,Female,84,3,2,1,Married,4639,11262,1,Y,No,15,3,3,80,1,5,2,3,5,4,1,2
43,No,990,27,3,4,Male,87,4,1,2,Divorced,4876,5855,5,Y,No,12,3,3,80,1,8,0,3,6,4,0,2
35,No,1349,7,2,3,Male,63,2,1,4,Married,2690,7713,1,Y,No,18,3,4,80,1,1,5,2,1,0,0,1
46,No,563,1,4,4,Male,56,4,4,1,Single,17567,3156,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12
28,Yes,329,24,3,3,Male,51,3,1,2,Married,2408,7324,1,Y,Yes,17,3,3,80,3,1,3,3,1,1,0,0
22,No,457,26,2,2,Female,85,2,1,3,Married,2814,10293,1,Y,Yes,14,3,2,80,0,4,2,2,4,2,1,3
50,No,1234,20,5,2,Male,41,3,4,3,Married,11245,20689,2,Y,Yes,15,3,3,80,1,32,3,3,30,8,12,13
32,No,634,5,4,2,Female,35,4,1,4,Married,3312,18783,3,Y,No,17,3,4,80,2,6,3,3,3,2,0,2
44,No,1313,7,3,2,Female,31,3,5,4,Divorced,19049,3549,0,Y,Yes,14,3,4,80,1,23,4,2,22,7,1,10
30,No,241,7,3,2,Male,48,2,1,2,Married,2141,5348,1,Y,No,12,3,2,80,1,6,3,2,6,4,1,1
45,No,1015,5,5,3,Female,50,1,2,1,Single,5769,23447,1,Y,Yes,14,3,1,80,0,10,3,3,10,7,1,4
45,No,336,26,3,1,Male,52,2,2,1,Married,4385,24162,1,Y,No,15,3,1,80,1,10,2,3,10,7,4,5
31,No,715,2,4,4,Male,54,3,2,1,Single,5332,21602,7,Y,No,13,3,4,80,0,10,3,3,5,2,0,3
36,No,559,12,4,3,Female,76,3,2,3,Married,4663,12421,9,Y,Yes,12,3,2,80,2,7,2,3,3,2,1,1
34,No,426,10,4,3,Male,42,4,2,4,Divorced,4724,17000,1,Y,No,13,3,1,80,1,9,3,3,9,7,7,2
49,No,722,25,4,3,Female,84,3,1,1,Married,3211,22102,1,Y,No,14,3,4,80,1,10,3,2,9,6,1,4
39,No,1387,10,5,2,Male,76,3,2,1,Married,5377,3835,2,Y,No,13,3,4,80,3,10,3,3,7,7,7,7
27,No,1302,19,3,4,Male,67,2,1,1,Divorced,4066,16290,1,Y,No,11,3,1,80,2,7,3,3,7,7,0,7
35,No,819,18,5,2,Male,48,4,2,1,Married,5208,26312,1,Y,No,11,3,4,80,0,16,2,3,16,15,1,10
28,No,580,27,3,2,Female,39,1,2,1,Divorced,4877,20460,0,Y,No,21,4,2,80,1,6,5,2,5,3,0,0
21,No,546,5,1,3,Male,97,3,1,4,Single,3117,26009,1,Y,No,18,3,3,80,0,3,2,3,2,2,2,2
18,Yes,544,3,2,2,Female,70,3,1,4,Single,1569,18420,1,Y,Yes,12,3,3,80,0,0,2,4,0,0,0,0
47,No,1176,26,4,4,Female,98,3,5,3,Married,19658,5220,3,Y,No,11,3,3,80,1,27,2,3,5,2,1,0
39,No,170,3,2,3,Male,76,2,2,3,Divorced,3069,10302,0,Y,No,15,3,4,80,1,11,3,3,10,8,0,7
40,No,884,15,3,1,Female,80,2,3,3,Married,10435,25800,1,Y,No,13,3,4,80,2,18,2,3,18,15,14,12
35,No,208,8,4,3,Female,52,3,2,3,Married,4148,12250,1,Y,No,12,3,4,80,1,15,5,3,14,11,2,9
37,No,671,19,3,3,Male,85,3,2,3,Married,5768,26493,3,Y,No,17,3,1,80,3,9,2,2,4,3,0,2
39,No,711,4,3,1,Female,81,3,2,3,Single,5042,3140,0,Y,No,13,3,4,80,0,10,2,1,9,2,3,8
45,No,1329,2,2,4,Female,59,2,2,4,Divorced,5770,5388,1,Y,No,19,3,1,80,2,10,3,3,10,7,3,9
38,No,397,2,2,4,Female,54,2,3,3,Married,7756,14199,3,Y,Yes,19,3,4,80,1,10,6,4,5,4,0,2
35,Yes,737,10,3,4,Male,55,2,3,1,Married,10306,21530,9,Y,No,17,3,3,80,0,15,3,3,13,12,6,0
37,No,1470,10,3,2,Female,71,3,1,2,Married,3936,9953,1,Y,No,11,3,1,80,1,8,2,1,8,4,7,7
40,No,448,16,3,3,Female,84,3,3,4,Single,7945,19948,6,Y,Yes,15,3,4,80,0,18,2,2,4,2,3,3
44,No,602,1,5,1,Male,37,3,2,4,Married,5743,10503,4,Y,Yes,11,3,3,80,0,14,3,3,10,7,0,2
48,No,365,4,5,3,Male,89,2,4,4,Married,15202,5602,2,Y,No,25,4,2,80,1,23,3,3,2,2,2,2
35,Yes,763,15,2,1,Male,59,1,2,4,Divorced,5440,22098,6,Y,Yes,14,3,4,80,2,7,2,2,2,2,2,2
24,No,567,2,1,1,Female,32,3,1,4,Single,3760,17218,1,Y,Yes,13,3,3,80,0,6,2,3,6,3,1,3
27,No,486,8,3,2,Female,86,4,1,3,Married,3517,22490,7,Y,No,17,3,1,80,0,5,0,3,3,2,0,2
27,No,591,2,3,4,Male,87,3,1,4,Single,2580,6297,2,Y,No,13,3,3,80,0,6,0,2,4,2,1,2
40,Yes,1329,7,3,1,Male,73,3,1,1,Single,2166,3339,3,Y,Yes,14,3,2,80,0,10,3,1,4,2,0,3
29,No,469,10,3,3,Male,42,2,2,3,Single,5869,23413,9,Y,No,11,3,3,80,0,8,2,3,5,2,1,4
36,No,711,5,4,2,Female,42,3,3,1,Married,8008,22792,4,Y,No,12,3,3,80,2,9,6,3,3,2,0,2
25,No,772,2,1,4,Male,77,4,2,3,Divorced,5206,4973,1,Y,No,17,3,3,80,2,7,6,3,7,7,0,7
39,No,492,12,3,4,Male,66,3,2,2,Married,5295,7693,4,Y,No,21,4,3,80,0,7,3,3,5,4,1,0
49,No,301,22,4,1,Female,72,3,4,2,Married,16413,3498,3,Y,No,16,3,2,80,2,27,2,3,4,2,1,2
50,No,813,17,5,4,Female,50,2,3,1,Divorced,13269,21981,5,Y,No,15,3,3,80,3,19,3,3,14,11,1,11
20,No,1141,2,3,3,Female,31,3,1,3,Single,2783,13251,1,Y,No,19,3,1,80,0,2,3,3,2,2,2,2
34,No,1130,3,3,4,Female,66,3,2,2,Divorced,5433,19332,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9
36,No,311,7,3,1,Male,77,3,1,2,Single,2013,10950,2,Y,No,11,3,3,80,0,15,4,3,4,3,1,3
49,No,465,6,1,3,Female,41,2,4,3,Married,13966,11652,2,Y,Yes,19,3,2,80,1,30,3,3,15,11,2,12
36,No,894,1,4,4,Female,33,2,2,3,Married,4374,15411,0,Y,No,15,3,3,80,0,4,6,3,3,2,1,2
36,No,1040,3,2,4,Male,79,4,2,1,Divorced,6842,26308,6,Y,No,20,4,1,80,1,13,3,3,5,4,0,4
54,No,584,22,5,2,Female,91,3,4,3,Married,17426,18685,3,Y,No,25,4,3,80,1,36,6,3,10,8,4,7
43,No,1291,15,2,3,Male,65,2,4,3,Married,17603,3525,1,Y,No,24,4,1,80,1,14,3,3,14,10,6,11
35,Yes,880,12,4,4,Male,36,3,2,4,Single,4581,10414,3,Y,Yes,24,4,1,80,0,13,2,4,11,9,6,7
38,No,1189,1,3,4,Male,90,3,2,4,Married,4735,9867,7,Y,No,15,3,4,80,2,19,4,4,13,11,2,9
29,No,991,5,3,1,Male,43,2,2,2,Divorced,4187,3356,1,Y,Yes,13,3,2,80,1,10,3,2,10,0,0,9
33,No,392,2,4,4,Male,93,3,2,4,Divorced,5505,3921,1,Y,No,14,3,3,80,2,6,5,3,6,2,0,4
32,No,977,2,3,4,Male,45,3,2,2,Divorced,5470,25518,0,Y,No,13,3,3,80,2,10,4,2,9,5,1,6
31,No,1112,5,4,1,Female,67,3,2,4,Married,5476,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2
49,No,464,16,3,4,Female,74,3,1,1,Divorced,2587,24941,4,Y,Yes,16,3,2,80,1,17,2,2,2,2,2,2
38,No,148,2,3,4,Female,42,2,1,2,Single,2440,23826,1,Y,No,22,4,2,80,0,4,3,3,4,3,3,3
47,No,1225,2,4,2,Female,47,4,4,2,Divorced,15972,21086,6,Y,No,14,3,3,80,3,29,2,3,3,2,1,2
49,No,809,1,3,3,Male,36,3,4,3,Single,15379,22384,4,Y,No,14,3,1,80,0,23,2,3,8,7,0,0
41,No,1206,23,2,4,Male,80,3,3,3,Single,7082,11591,3,Y,Yes,16,3,4,80,0,21,2,3,2,0,0,2
20,No,727,9,1,4,Male,54,3,1,1,Single,2728,21082,1,Y,No,11,3,1,80,0,2,3,3,2,2,0,2
33,No,530,16,3,3,Female,36,3,2,4,Divorced,5368,16130,1,Y,Yes,25,4,3,80,1,7,2,3,6,5,1,2
36,No,1351,26,4,1,Male,80,3,2,3,Married,5347,7419,6,Y,No,14,3,2,80,2,10,2,2,3,2,0,2
44,No,528,1,3,3,Female,44,3,1,4,Divorced,3195,4167,4,Y,Yes,18,3,1,80,3,8,2,3,2,2,2,2
23,Yes,1320,8,1,4,Male,93,2,1,3,Single,3989,20586,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2
38,No,1495,4,2,4,Female,87,3,1,3,Married,3306,26176,7,Y,No,19,3,4,80,1,7,5,2,0,0,0,0
53,No,1395,24,4,2,Male,48,4,3,4,Married,7005,3458,3,Y,No,15,3,3,80,0,11,2,3,4,3,1,2
48,Yes,708,7,2,4,Female,95,3,1,3,Married,2655,11740,2,Y,Yes,11,3,3,80,2,19,3,3,9,7,7,7
32,Yes,1259,2,4,4,Male,95,3,1,2,Single,1393,24852,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
26,No,786,7,3,4,Male,76,3,1,4,Single,2570,11925,1,Y,No,20,4,3,80,0,7,5,3,7,7,5,7
55,No,1441,22,3,1,Male,94,2,1,2,Divorced,3537,23737,5,Y,No,12,3,4,80,1,8,1,3,4,2,1,2
34,No,1157,5,2,2,Male,57,2,2,4,Married,3986,11912,1,Y,No,14,3,3,80,1,15,3,4,15,10,4,13
60,No,370,1,4,3,Male,92,1,3,4,Divorced,10883,20467,3,Y,No,20,4,3,80,1,19,2,4,1,0,0,0
33,No,267,21,3,2,Male,79,4,1,2,Married,2028,13637,1,Y,No,18,3,4,80,3,14,6,3,14,11,2,13
37,No,1278,1,4,3,Male,31,1,2,4,Divorced,9525,7677,1,Y,No,14,3,3,80,2,6,2,2,6,3,1,3
34,No,678,19,3,2,Female,35,2,1,4,Married,2929,20338,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7
23,Yes,427,7,3,3,Male,99,3,1,4,Divorced,2275,25103,1,Y,Yes,21,4,2,80,1,3,2,3,3,2,0,2
44,No,921,2,3,3,Female,96,4,3,4,Married,7879,14810,1,Y,Yes,19,3,2,80,1,9,2,3,8,7,6,7
35,No,146,2,4,1,Male,79,2,1,4,Single,4930,13970,0,Y,Yes,14,3,3,80,0,6,2,4,5,4,1,4
43,No,1179,2,3,4,Male,73,3,2,4,Married,7847,6069,1,Y,Yes,17,3,1,80,1,10,3,3,10,9,8,8
24,No,581,9,3,3,Male,62,4,1,3,Married,4401,17616,1,Y,No,16,3,4,80,1,5,1,3,5,3,0,4
41,No,918,6,3,4,Male,35,3,3,3,Single,9241,15869,1,Y,No,12,3,2,80,0,10,3,3,10,8,8,7
29,No,1082,9,4,4,Female,43,3,1,3,Married,2974,25412,9,Y,No,17,3,3,80,1,9,2,3,5,3,1,2
36,No,530,2,4,3,Female,51,3,2,4,Single,4502,7439,3,Y,No,15,3,3,80,0,17,2,2,13,7,6,7
45,No,1238,1,1,3,Male,74,2,3,3,Married,10748,3395,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4
24,Yes,240,22,1,4,Male,58,1,1,3,Married,1555,11585,1,Y,No,11,3,3,80,1,1,2,3,1,0,0,0
47,Yes,1093,9,3,3,Male,82,1,4,3,Married,12936,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10
26,No,390,17,4,4,Male,62,1,1,3,Married,2305,6217,1,Y,No,15,3,3,80,3,3,3,4,3,2,0,2
45,No,1005,28,2,4,Female,48,2,4,2,Single,16704,17119,1,Y,No,11,3,3,80,0,21,2,3,21,6,8,6
32,No,585,10,3,1,Male,56,3,1,3,Married,3433,17360,6,Y,No,13,3,1,80,1,10,3,2,5,2,1,3
31,No,741,2,4,2,Male,69,3,1,3,Married,3477,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3
41,No,552,4,3,3,Male,60,1,2,2,Married,6430,20794,6,Y,No,19,3,2,80,1,10,4,3,3,2,1,2
40,No,369,8,2,2,Female,92,3,2,1,Married,6516,5041,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0
24,No,506,29,1,2,Male,91,3,1,1,Divorced,3907,3622,1,Y,No,13,3,2,80,3,6,2,4,6,2,1,2
46,No,717,13,4,3,Male,34,3,2,2,Single,5562,9697,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9
35,No,1370,27,4,4,Male,49,3,2,3,Married,6883,5151,2,Y,No,16,3,2,80,1,17,3,3,7,7,0,7
30,No,793,16,1,2,Male,33,3,1,4,Married,2862,3811,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8
47,No,543,2,4,3,Male,87,3,2,2,Married,4978,3536,7,Y,No,11,3,4,80,1,4,3,1,1,0,0,0
46,No,1277,2,3,3,Male,74,3,3,4,Divorced,10368,5596,4,Y,Yes,12,3,2,80,1,13,5,2,10,6,0,3
36,Yes,1456,13,5,2,Male,96,2,2,1,Divorced,6134,8658,5,Y,Yes,13,3,2,80,3,16,3,3,2,2,2,2
32,Yes,964,1,2,1,Male,34,1,2,2,Single,6735,12147,6,Y,No,15,3,2,80,0,10,2,3,0,0,0,0
23,No,160,4,1,3,Female,51,3,1,2,Single,3295,12862,1,Y,No,13,3,3,80,0,3,3,1,3,2,1,2
31,No,163,24,1,4,Female,30,3,2,4,Single,5238,6670,2,Y,No,20,4,4,80,0,9,3,2,5,4,1,4
39,No,792,1,3,4,Male,77,3,2,4,Married,6472,8989,1,Y,Yes,15,3,4,80,1,9,2,3,9,8,5,8
32,No,371,19,3,4,Male,80,1,3,3,Married,9610,3840,3,Y,No,13,3,3,80,1,10,2,1,4,3,0,2
40,No,611,7,4,2,Male,88,3,5,2,Single,19833,4349,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8
45,No,176,4,3,3,Female,56,1,3,3,Married,9756,6595,4,Y,No,21,4,3,80,2,9,2,4,5,0,0,3
30,No,1312,2,4,4,Female,78,2,1,1,Single,4968,26427,0,Y,No,16,3,4,80,0,10,2,3,9,7,0,7
24,No,897,10,3,1,Male,59,3,1,4,Married,2145,2097,0,Y,No,14,3,4,80,1,3,2,3,2,2,2,1
30,Yes,600,8,3,3,Female,66,2,1,4,Divorced,2180,9732,6,Y,No,11,3,3,80,1,6,0,2,4,2,1,2
31,No,1003,5,3,1,Male,51,3,2,3,Married,8346,20943,1,Y,No,19,3,3,80,1,6,3,3,5,2,0,2
27,No,1054,8,3,3,Female,67,3,1,4,Single,3445,6152,1,Y,No,11,3,3,80,0,6,5,2,6,2,1,4
29,Yes,428,9,3,2,Female,52,1,1,2,Single,2760,14630,1,Y,No,13,3,3,80,0,2,3,3,2,2,2,2
29,No,461,1,3,4,Male,70,4,2,3,Single,6294,23060,8,Y,Yes,12,3,4,80,0,10,5,4,3,2,0,2
30,No,979,15,2,3,Male,94,2,3,1,Divorced,7140,3088,2,Y,No,11,3,1,80,1,12,2,3,7,7,1,7
34,No,181,2,4,4,Male,97,4,1,4,Married,2932,5586,0,Y,Yes,14,3,1,80,3,6,3,3,5,0,1,2
33,No,1283,2,3,4,Female,62,3,2,2,Single,5147,10697,8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7
49,No,1313,11,4,4,Female,80,3,2,4,Single,4507,8191,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4
33,Yes,211,16,3,1,Female,74,3,3,1,Single,8564,10092,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0
38,No,594,2,2,3,Female,75,2,1,2,Married,2468,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5
31,Yes,1079,16,4,1,Male,70,3,3,3,Married,8161,19002,2,Y,No,13,3,1,80,3,10,2,3,1,0,0,0
29,No,590,4,3,4,Female,91,2,1,1,Divorced,2109,10007,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
30,No,305,16,3,3,Male,58,4,2,3,Married,5294,9128,3,Y,No,16,3,3,80,1,10,3,3,7,0,1,7
32,No,953,5,4,2,Male,65,3,1,2,Single,2718,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7
38,No,833,18,3,2,Male,60,1,2,4,Married,5811,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0
43,Yes,807,17,3,3,Male,38,2,1,3,Married,2437,15587,9,Y,Yes,16,3,4,80,1,6,4,3,1,0,0,0
42,No,855,12,3,2,Male,57,3,1,2,Divorced,2766,8952,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4
55,No,478,2,3,3,Male,60,2,5,1,Married,19038,19805,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0
33,No,775,4,3,4,Male,90,3,2,2,Divorced,3055,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7
41,No,548,9,4,3,Male,94,3,1,1,Divorced,2289,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4
34,No,1375,10,3,4,Male,87,3,2,3,Divorced,4001,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7
53,No,661,1,4,1,Female,60,2,4,3,Married,12965,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2
43,No,244,2,3,2,Male,97,3,1,4,Single,3539,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8
